datetime,pm2_5
2021-05-12 16:19:37,24.1
2021-05-12 16:19:39,24.5
2021-05-12 16:19:41,24.5
2021-05-12 16:19:49,24.5
2021-05-12 16:19:51,24.5
2021-05-12 16:19:53,24.5
2021-05-12 16:19:55,24.5
2021-05-12 16:19:57,24.5
2021-05-12 16:19:59,24.5
2021-05-12 16:20:01,24.4
2021-05-12 16:20:03,24.5
2021-05-12 16:20:05,24.5
2021-05-12 16:20:07,24.5
2021-05-12 16:20:09,24.5
2021-05-12 16:20:11,24.5
2021-05-12 16:20:13,24.5
2021-05-12 16:20:15,24.8
2021-05-12 16:20:17,24.8
2021-05-12 16:20:19,24.8
2021-05-12 16:20:21,24.8
2021-05-12 16:20:23,24.8
2021-05-12 16:20:25,24.8
2021-05-12 16:20:27,25.2
2021-05-12 16:20:29,25.2
2021-05-12 16:20:31,25.2
2021-05-12 16:20:33,25.5
2021-05-12 16:20:35,25.2
2021-05-12 16:20:37,25.2
2021-05-12 16:20:39,25.5
2021-05-12 16:20:41,25.2
2021-05-12 16:20:43,25.2
2021-05-12 16:20:45,25.2
2021-05-12 16:20:47,25.2
2021-05-12 16:20:55,24.8
2021-05-12 16:20:57,24.9
2021-05-12 16:20:59,25.2
2021-05-12 16:21:19,25.2
2021-05-12 16:21:21,25.2
2021-05-12 16:21:23,24.9
2021-05-12 16:21:25,24.9
2021-05-12 16:21:27,24.9
2021-05-12 16:21:29,24.9
2021-05-12 16:21:31,24.9
2021-05-12 16:21:33,24.9
2021-05-12 16:21:35,24.8
2021-05-12 16:21:37,24.9
2021-05-12 16:21:39,24.9
2021-05-12 16:21:41,24.9
2021-05-12 16:21:43,24.9
2021-05-12 16:21:45,24.9
2021-05-12 16:21:47,24.9
2021-05-12 16:21:55,24.8
2021-05-12 16:21:57,24.9
2021-05-12 16:21:59,24.9
2021-05-12 16:22:07,24.9
2021-05-12 16:22:09,24.9
2021-05-12 16:22:11,24.9
2021-05-12 16:22:13,24.8
2021-05-12 16:22:15,24.9
2021-05-12 16:22:17,24.9
2021-05-12 16:22:25,25.2
2021-05-12 16:22:27,25.2
2021-05-12 16:22:29,24.9
2021-05-12 16:22:31,24.9
2021-05-12 16:22:33,24.8
2021-05-12 16:22:35,24.9
2021-05-12 16:22:37,24.9
2021-05-12 16:22:39,25.2
2021-05-12 16:22:41,25.2
2021-05-12 16:22:49,25.2
2021-05-12 16:22:51,25.2
2021-05-12 16:22:53,25.6
2021-05-12 16:22:55,25.6
2021-05-12 16:22:57,25.6
2021-05-12 16:22:59,25.6
2021-05-12 16:23:01,25.6
2021-05-12 16:23:03,25.9
2021-05-12 16:23:05,25.9
2021-05-12 16:23:07,25.9
2021-05-12 16:23:09,25.9
2021-05-12 16:23:11,25.9
2021-05-12 16:23:13,26.3
2021-05-12 16:23:15,26.3
2021-05-12 16:23:17,26.3
2021-05-12 16:23:19,26.0
2021-05-12 16:23:21,26.0
2021-05-12 16:23:23,26.0
2021-05-12 16:23:25,26.0
2021-05-12 16:23:27,26.0
2021-05-12 16:23:29,25.9
2021-05-12 16:23:37,26.3
2021-05-12 16:23:39,26.3
2021-05-12 16:23:41,26.3
2021-05-12 16:23:43,26.3
2021-05-12 16:23:45,26.3
2021-05-12 16:23:47,26.3
2021-05-12 16:23:49,26.2
2021-05-12 16:23:51,26.3
2021-05-12 16:23:53,26.7
2021-05-12 16:23:55,26.3
2021-05-12 16:23:57,26.3
2021-05-12 16:23:59,26.3
2021-05-12 16:24:01,26.3
2021-05-12 16:24:03,26.3
2021-05-12 16:24:05,26.3
2021-05-12 16:24:07,26.2
2021-05-12 16:24:09,26.3
2021-05-12 16:24:11,26.3
2021-05-12 16:24:13,26.3
2021-05-12 16:24:15,26.3
2021-05-12 16:24:17,26.3
2021-05-12 16:24:19,26.3
2021-05-12 16:24:21,26.3
2021-05-12 16:24:23,26.3
2021-05-12 16:24:25,26.3
2021-05-12 16:24:27,26.3
2021-05-12 16:24:29,26.3
2021-05-12 16:24:37,26.3
2021-05-12 16:24:39,26.3
2021-05-12 16:24:41,26.3
2021-05-12 16:24:49,26.0
2021-05-12 16:24:51,26.0
2021-05-12 16:24:53,26.0
2021-05-12 16:25:01,26.0
2021-05-12 16:25:03,26.0
2021-05-12 16:25:05,25.9
2021-05-12 16:25:13,26.0
2021-05-12 16:25:15,26.0
2021-05-12 16:25:17,26.0
2021-05-12 16:25:19,26.0
2021-05-12 16:25:21,26.0
2021-05-12 16:25:23,25.5
2021-05-12 16:25:37,25.6
2021-05-12 16:25:39,25.6
2021-05-12 16:25:41,25.6
2021-05-12 16:25:49,25.6
2021-05-12 16:25:51,25.6
2021-05-12 16:25:53,25.6
2021-05-12 16:25:55,25.6
2021-05-12 16:25:57,25.6
2021-05-12 16:25:59,26.0
2021-05-12 16:26:13,25.6
2021-05-12 16:26:15,25.6
2021-05-12 16:26:17,25.6
2021-05-12 16:26:19,25.6
2021-05-12 16:26:21,25.6
2021-05-12 16:26:23,26.0
2021-05-12 16:26:31,25.6
2021-05-12 16:26:33,26.0
2021-05-12 16:26:35,25.7
2021-05-12 16:26:37,25.6
2021-05-12 16:26:39,25.6
2021-05-12 16:26:41,25.6
2021-05-12 16:26:43,26.0
2021-05-12 16:26:45,26.0
2021-05-12 16:26:47,26.0
2021-05-12 16:26:49,26.0
2021-05-12 16:26:51,25.6
2021-05-12 16:26:53,25.6
2021-05-12 16:26:55,25.7
2021-05-12 16:26:57,25.6
2021-05-12 16:26:59,25.7
2021-05-12 16:27:01,25.7
2021-05-12 16:27:03,26.0
2021-05-12 16:27:05,26.0
2021-05-12 16:27:07,26.0
2021-05-12 16:27:09,26.0
2021-05-12 16:27:11,26.4
2021-05-12 16:27:13,26.4
2021-05-12 16:27:15,26.4
2021-05-12 16:27:17,26.3
2021-05-12 16:27:19,26.0
2021-05-12 16:27:21,26.4
2021-05-12 16:27:23,26.0
2021-05-12 16:27:25,26.0
2021-05-12 16:27:27,26.0
2021-05-12 16:27:29,26.4
2021-05-12 16:27:31,26.4
2021-05-12 16:27:33,26.4
2021-05-12 16:27:35,26.4
2021-05-12 16:27:43,26.4
2021-05-12 16:27:45,26.3
2021-05-12 16:27:47,26.4
2021-05-12 16:27:49,26.3
2021-05-12 16:27:51,26.3
2021-05-12 16:27:53,26.7
2021-05-12 16:27:55,26.7
2021-05-12 16:27:57,26.6
2021-05-12 16:27:59,26.7
2021-05-12 16:28:07,26.7
2021-05-12 16:28:09,26.7
2021-05-12 16:28:11,26.3
2021-05-12 16:28:19,26.3
2021-05-12 16:28:21,26.7
2021-05-12 16:28:23,26.7
2021-05-12 16:28:31,26.4
2021-05-12 16:28:33,26.4
2021-05-12 16:28:35,26.6
2021-05-12 16:28:37,26.4
2021-05-12 16:28:39,26.4
2021-05-12 16:28:41,26.7
2021-05-12 16:28:49,26.7
2021-05-12 16:28:51,26.7
2021-05-12 16:28:53,26.7
2021-05-12 16:29:07,26.4
2021-05-12 16:29:09,26.4
2021-05-12 16:29:11,26.4
2021-05-12 16:29:13,26.4
2021-05-12 16:29:15,26.3
2021-05-12 16:29:17,26.4
2021-05-12 16:29:37,26.7
2021-05-12 16:29:39,26.7
2021-05-12 16:29:41,26.7
2021-05-12 16:29:43,26.7
2021-05-12 16:29:45,26.7
2021-05-12 16:29:47,26.7
2021-05-12 16:29:49,26.7
2021-05-12 16:29:51,26.7
2021-05-12 16:29:53,26.6
2021-05-12 16:29:55,26.4
2021-05-12 16:29:57,26.7
2021-05-12 16:29:59,26.7
2021-05-12 16:30:07,26.7
2021-05-12 16:30:09,26.7
2021-05-12 16:30:11,26.7
2021-05-12 16:30:19,26.7
2021-05-12 16:30:21,26.7
2021-05-12 16:30:23,26.7
2021-05-12 16:30:25,26.7
2021-05-12 16:30:27,26.7
2021-05-12 16:30:29,26.4
2021-05-12 16:30:31,26.3
2021-05-12 16:30:33,26.4
2021-05-12 16:30:35,26.4
2021-05-12 16:30:43,26.0
2021-05-12 16:30:45,25.7
2021-05-12 16:30:47,25.7
2021-05-12 16:30:49,26.0
2021-05-12 16:30:51,25.9
2021-05-12 16:30:53,26.0
2021-05-12 16:30:55,25.7
2021-05-12 16:30:57,25.7
2021-05-12 16:30:59,26.1
2021-05-12 16:31:07,26.1
2021-05-12 16:31:09,26.1
2021-05-12 16:31:11,26.0
2021-05-12 16:31:13,26.1
2021-05-12 16:31:15,26.0
2021-05-12 16:31:17,26.0
2021-05-12 16:31:19,26.1
2021-05-12 16:31:21,26.0
2021-05-12 16:31:23,26.0
2021-05-12 16:31:31,26.4
2021-05-12 16:31:33,26.0
2021-05-12 16:31:35,26.4
2021-05-12 16:31:37,26.4
2021-05-12 16:31:39,26.0
2021-05-12 16:31:41,26.0
2021-05-12 16:31:43,26.4
2021-05-12 16:31:45,26.4
2021-05-12 16:31:47,26.3
2021-05-12 16:31:49,26.6
2021-05-12 16:31:51,26.7
2021-05-12 16:31:53,26.7
2021-05-12 16:31:55,26.4
2021-05-12 16:31:57,26.4
2021-05-12 16:31:59,26.4
2021-05-12 16:32:01,26.0
2021-05-12 16:32:03,26.4
2021-05-12 16:32:05,26.0
2021-05-12 16:32:07,26.0
2021-05-12 16:32:09,25.9
2021-05-12 16:32:11,25.6
2021-05-12 16:32:13,25.6
2021-05-12 16:32:15,25.6
2021-05-12 16:32:17,25.3
2021-05-12 16:32:19,25.3
2021-05-12 16:32:21,25.3
2021-05-12 16:32:23,25.6
2021-05-12 16:32:25,25.3
2021-05-12 16:32:27,25.3
2021-05-12 16:32:29,25.2
2021-05-12 16:32:37,25.3
2021-05-12 16:32:39,25.3
2021-05-12 16:32:41,25.3
2021-05-12 16:32:43,25.3
2021-05-12 16:32:45,25.3
2021-05-12 16:32:47,25.2
2021-05-12 16:32:49,25.3
2021-05-12 16:32:51,25.3
2021-05-12 16:32:53,25.3
2021-05-12 16:33:01,25.3
2021-05-12 16:33:03,25.3
2021-05-12 16:33:05,25.3
2021-05-12 16:33:13,25.7
2021-05-12 16:33:15,25.7
2021-05-12 16:33:17,26.0
2021-05-12 16:33:25,26.0
2021-05-12 16:33:27,25.9
2021-05-12 16:33:29,26.0
2021-05-12 16:33:37,26.4
2021-05-12 16:33:39,26.4
2021-05-12 16:33:41,26.4
2021-05-12 16:33:43,26.4
2021-05-12 16:33:45,26.4
2021-05-12 16:33:47,26.3
2021-05-12 16:33:55,26.0
2021-05-12 16:33:57,26.0
2021-05-12 16:33:59,26.0
2021-05-12 16:34:01,26.0
2021-05-12 16:34:03,26.0
2021-05-12 16:34:05,25.9
2021-05-12 16:34:07,26.0
2021-05-12 16:34:09,26.0
2021-05-12 16:34:11,26.0
2021-05-12 16:34:13,26.0
2021-05-12 16:34:15,26.0
2021-05-12 16:34:17,26.0
2021-05-12 16:34:19,26.0
2021-05-12 16:34:21,26.0
2021-05-12 16:34:23,26.0
2021-05-12 16:34:25,25.9
2021-05-12 16:34:27,25.6
2021-05-12 16:34:29,26.0
2021-05-12 16:34:43,26.0
2021-05-12 16:34:45,25.9
2021-05-12 16:34:47,26.0
2021-05-12 16:34:49,26.0
2021-05-12 16:34:51,26.4
2021-05-12 16:34:53,26.4
2021-05-12 16:34:55,26.4
2021-05-12 16:34:57,26.4
2021-05-12 16:34:59,26.3
2021-05-12 16:35:07,26.4
2021-05-12 16:35:09,26.4
2021-05-12 16:35:11,26.0
2021-05-12 16:35:13,26.4
2021-05-12 16:35:15,26.4
2021-05-12 16:35:17,26.7
2021-05-12 16:35:19,26.7
2021-05-12 16:35:21,26.7
2021-05-12 16:35:23,27.0
2021-05-12 16:35:25,26.7
2021-05-12 16:35:27,27.1
2021-05-12 16:35:29,26.7
2021-05-12 16:35:31,26.7
2021-05-12 16:35:33,26.7
2021-05-12 16:35:35,26.7
2021-05-12 16:35:37,26.7
2021-05-12 16:35:39,26.7
2021-05-12 16:35:41,26.3
2021-05-12 16:35:43,26.4
2021-05-12 16:35:45,26.4
2021-05-12 16:35:47,26.4
2021-05-12 16:35:55,26.4
2021-05-12 16:35:57,26.0
2021-05-12 16:35:59,26.0
2021-05-12 16:36:07,26.0
2021-05-12 16:36:09,26.0
2021-05-12 16:36:11,26.0
2021-05-12 16:36:25,25.3
2021-05-12 16:36:27,25.6
2021-05-12 16:36:29,25.6
2021-05-12 16:36:31,25.3
2021-05-12 16:36:33,25.3
2021-05-12 16:36:35,25.3
2021-05-12 16:36:37,25.3
2021-05-12 16:36:39,25.2
2021-05-12 16:36:41,25.3
2021-05-12 16:36:43,25.6
2021-05-12 16:36:45,25.6
2021-05-12 16:36:47,25.6
2021-05-12 16:36:49,25.6
2021-05-12 16:36:51,25.3
2021-05-12 16:36:53,25.3
2021-05-12 16:36:55,25.3
2021-05-12 16:36:57,25.3
2021-05-12 16:36:59,25.2
2021-05-12 16:37:07,25.6
2021-05-12 16:37:09,25.6
2021-05-12 16:37:11,26.0
2021-05-12 16:37:13,26.0
2021-05-12 16:37:15,26.0
2021-05-12 16:37:17,25.6
2021-05-12 16:37:19,25.7
2021-05-12 16:37:21,25.7
2021-05-12 16:37:23,25.7
2021-05-12 16:37:25,26.0
2021-05-12 16:37:27,25.6
2021-05-12 16:37:29,25.6
2021-05-12 16:37:31,25.6
2021-05-12 16:37:33,25.6
2021-05-12 16:37:35,25.6
2021-05-12 16:37:37,25.2
2021-05-12 16:37:39,25.3
2021-05-12 16:37:41,25.3
2021-05-12 16:37:43,25.3
2021-05-12 16:37:45,25.3
2021-05-12 16:37:47,25.3
2021-05-12 16:38:13,25.7
2021-05-12 16:38:15,25.6
2021-05-12 16:38:17,25.7
2021-05-12 16:38:19,26.0
2021-05-12 16:38:21,26.0
2021-05-12 16:38:23,26.0
2021-05-12 16:38:25,26.0
2021-05-12 16:38:27,26.0
2021-05-12 16:38:29,26.0
2021-05-12 16:38:37,26.3
2021-05-12 16:38:39,26.3
2021-05-12 16:38:41,26.3
2021-05-12 16:38:55,26.3
2021-05-12 16:38:57,26.3
2021-05-12 16:38:59,26.3
2021-05-12 16:39:07,26.0
2021-05-12 16:39:09,26.0
2021-05-12 16:39:11,26.0
2021-05-12 16:39:13,25.9
2021-05-12 16:39:15,26.0
2021-05-12 16:39:17,26.0
2021-05-12 16:39:19,26.0
2021-05-12 16:39:21,26.0
2021-05-12 16:39:23,26.0
2021-05-12 16:39:25,25.6
2021-05-12 16:39:27,26.0
2021-05-12 16:39:29,25.6
2021-05-12 16:39:49,25.3
2021-05-12 16:39:51,25.2
2021-05-12 16:39:53,25.3
